table#predicate#cardinality
cast_info ci#ci.person_id,>,233881#33838784
cast_info ci#ci.person_id,=,2678306#6
cast_info ci#ci.person_id,<,382114,ci.role_id,>,10#14476
movie_companies mc#mc.company_id,<,94773,mc.company_type_id,>,1#1040528
movie_companies mc#mc.company_id,>,186821,mc.company_type_id,=,2#55971
cast_info ci#ci.person_id,=,2739641,ci.role_id,<,7#10
movie_companies mc#mc.company_id,=,12510#58
movie_companies mc#mc.company_id,=,554,mc.company_type_id,<,2#1448
movie_keyword mk#mk.keyword_id,>,18301#1005928
cast_info ci#ci.person_id,=,1549436,ci.role_id,<,10#107
movie_keyword mk#mk.keyword_id,<,4170#2165226
movie_keyword mk#mk.keyword_id,>,13121#1320934
movie_companies mc#mc.company_id,>,938,mc.company_type_id,<,2#802094
title t#t.production_year,=,1919#3613
movie_companies mc#mc.company_id,=,35964#3
cast_info ci#ci.person_id,=,2051263,ci.role_id,>,1#263
movie_keyword mk#mk.keyword_id,>,3227#2635801
title t#t.kind_id,=,7,t.production_year,=,1946#28
cast_info ci#ci.person_id,=,1347237#5
movie_keyword mk#mk.keyword_id,=,25825#176
movie_companies mc#mc.company_id,=,27803,mc.company_type_id,=,2#12
movie_companies mc#mc.company_id,>,168652,mc.company_type_id,=,2#82175
movie_companies mc#mc.company_id,>,11865,mc.company_type_id,=,2#889840
movie_companies mc#mc.company_id,>,87657#355474
movie_companies mc#mc.company_id,=,88098,mc.company_type_id,=,2#36
movie_companies mc#mc.company_id,=,18982,mc.company_type_id,=,1#26
cast_info ci#ci.person_id,<,6971,ci.role_id,>,1#18130
title t#t.kind_id,<,3,t.production_year,>,2003#285602
movie_keyword mk#mk.keyword_id,<,3576#2008924
movie_companies mc#mc.company_id,>,128217#159028
movie_keyword mk#mk.keyword_id,<,4030#2144947
movie_keyword mk#mk.keyword_id,=,5161#594
movie_keyword mk#mk.keyword_id,=,293#47
movie_keyword mk#mk.keyword_id,>,7861#1763593
movie_keyword mk#mk.keyword_id,<,85094#4434635
movie_keyword mk#mk.keyword_id,>,81804#102023
cast_info ci#ci.person_id,<,1285889,ci.role_id,>,3#2616633
movie_keyword mk#mk.keyword_id,=,123643#1
cast_info ci#ci.person_id,>,1364555#22389708
cast_info ci#ci.person_id,>,472815#31375032
movie_keyword mk#mk.keyword_id,>,319#4164812
cast_info ci#ci.person_id,>,131925,ci.role_id,=,8#1643881
cast_info ci#ci.person_id,>,256084,ci.role_id,=,1#10751101
title t#t.production_year,<,1920#85260
cast_info ci#ci.person_id,>,71519,ci.role_id,>,8#5696386
movie_companies mc#mc.company_id,>,299,mc.company_type_id,=,2#1236145
movie_companies mc#mc.company_id,>,80472#415352
cast_info ci#ci.person_id,<,570411#5890322
cast_info ci#ci.person_id,=,2833207,ci.role_id,=,3#18
movie_companies mc#mc.company_id,>,145082,mc.company_type_id,=,2#122339
cast_info ci#ci.person_id,>,2177694,ci.role_id,>,2#10719009
cast_info ci#ci.person_id,=,122339,ci.role_id,>,1#3
cast_info ci#ci.person_id,=,744771#138
cast_info ci#ci.person_id,=,3523662#17
movie_companies mc#mc.company_id,<,15892,mc.company_type_id,=,1#1079149
movie_keyword mk#mk.keyword_id,>,12835#1338220
title t#t.kind_id,<,3,t.production_year,>,1901#737532
cast_info ci#ci.person_id,>,1058609,ci.role_id,<,2#4910809
cast_info ci#ci.person_id,>,3090175,ci.role_id,>,2#5616385
movie_keyword mk#mk.keyword_id,=,33161#79
movie_keyword mk#mk.keyword_id,<,2637#1697264
movie_companies mc#mc.company_id,<,1787#803947
movie_companies mc#mc.company_id,<,28764#1794987
movie_keyword mk#mk.keyword_id,>,4837#2241635
cast_info ci#ci.person_id,>,1296312#23116399
movie_keyword mk#mk.keyword_id,=,15008#408
movie_companies mc#mc.company_id,=,99720#84
cast_info ci#ci.person_id,<,1036231,ci.role_id,<,8#9498897
movie_keyword mk#mk.keyword_id,>,36126#499246
cast_info ci#ci.person_id,>,3100081,ci.role_id,<,10#2745807
cast_info ci#ci.person_id,<,2680126,ci.role_id,=,1#12670688
movie_keyword mk#mk.keyword_id,=,2405#337
title t#t.kind_id,>,3,t.production_year,>,1996#1156310
movie_companies mc#mc.company_id,=,12#1650
movie_keyword mk#mk.keyword_id,=,22363#32
cast_info ci#ci.person_id,=,2586476#26
movie_companies mc#mc.company_id,>,2415,mc.company_type_id,=,2#1084665
cast_info ci#ci.person_id,=,83129,ci.role_id,<,10#4145
cast_info ci#ci.person_id,<,418023#4333799
cast_info ci#ci.person_id,>,3498971#3044442
movie_keyword mk#mk.keyword_id,<,74863#4382613
movie_keyword mk#mk.keyword_id,<,54100#4225463
cast_info ci#ci.person_id,=,682502,ci.role_id,>,3#1
cast_info ci#ci.person_id,<,352331,ci.role_id,>,2#1029835
movie_keyword mk#mk.keyword_id,<,22759#3713534
movie_keyword mk#mk.keyword_id,<,41460#4103264
cast_info ci#ci.person_id,<,782809,ci.role_id,=,1#5784939
movie_info mi#mi.info_type_id,>,86#1013173
movie_keyword mk#mk.keyword_id,=,32073#21
movie_keyword mk#mk.keyword_id,>,9542#1601822
movie_keyword mk#mk.keyword_id,=,2905#1573
movie_keyword mk#mk.keyword_id,=,23110#316
cast_info ci#ci.person_id,<,472179#4863479
cast_info ci#ci.person_id,>,2627164#10796993
movie_keyword mk#mk.keyword_id,=,9675#12
title t#t.kind_id,=,6,t.production_year,>,1974#12302
movie_companies mc#mc.company_id,=,11205#1396
movie_companies mc#mc.company_id,=,3232,mc.company_type_id,>,1#1405
movie_companies mc#mc.company_id,>,4626#1609048
cast_info ci#ci.person_id,>,246566,ci.role_id,>,4#9045874
movie_keyword mk#mk.keyword_id,=,1183#101
movie_keyword mk#mk.keyword_id,>,39833#444480
cast_info ci#ci.person_id,=,2849588#23
title t#t.production_year,<,1900#5872
movie_companies mc#mc.company_id,=,5593#823
cast_info ci#ci.person_id,>,409242,ci.role_id,=,1#9610187
movie_companies mc#mc.company_id,<,629#576320
movie_companies mc#mc.company_id,>,1471,mc.company_type_id,>,1#1111718
movie_companies mc#mc.company_id,<,129120,mc.company_type_id,<,2#1274246
movie_companies mc#mc.company_id,=,40819,mc.company_type_id,<,2#1
movie_keyword mk#mk.keyword_id,=,832#1922
cast_info ci#ci.person_id,>,2297103,ci.role_id,=,8#860586
cast_info ci#ci.person_id,=,937472,ci.role_id,=,1#16
movie_companies mc#mc.company_id,=,396,mc.company_type_id,>,1#30
movie_keyword mk#mk.keyword_id,>,3259#2622654
movie_keyword mk#mk.keyword_id,=,1023#1228
cast_info ci#ci.person_id,>,2309984,ci.role_id,>,3#8119463
cast_info ci#ci.person_id,>,3427577#3476445
movie_companies mc#mc.company_id,>,17460#976779
cast_info ci#ci.person_id,=,2858421#276
movie_keyword mk#mk.keyword_id,<,98183#4470872
movie_keyword mk#mk.keyword_id,<,18986#3543981
movie_companies mc#mc.company_id,=,73867#61
movie_keyword mk#mk.keyword_id,>,21308#863682
movie_keyword mk#mk.keyword_id,=,636#1
movie_keyword mk#mk.keyword_id,<,8816#2865809
movie_keyword mk#mk.keyword_id,=,11365#112
movie_companies mc#mc.company_id,=,80934,mc.company_type_id,=,2#155
movie_keyword mk#mk.keyword_id,=,12449#45
movie_companies mc#mc.company_id,=,46861#19
cast_info ci#ci.person_id,=,2902494#120
cast_info ci#ci.person_id,>,260869,ci.role_id,>,1#22808729
movie_keyword mk#mk.keyword_id,<,14332#3267901
movie_keyword mk#mk.keyword_id,=,35673#59
cast_info ci#ci.person_id,<,2299498,ci.role_id,=,3#1546890
movie_companies mc#mc.company_id,=,2455#504
title t#t.kind_id,<,7,t.production_year,>,1950#812846
movie_companies mc#mc.company_id,=,112287,mc.company_type_id,=,2#9
movie_keyword mk#mk.keyword_id,<,103452#4481653
cast_info ci#ci.person_id,<,1626478,ci.role_id,<,3#11852744
movie_companies mc#mc.company_id,<,17792,mc.company_type_id,=,1#1111677
movie_companies mc#mc.company_id,<,123,mc.company_type_id,<,2#195779
movie_companies mc#mc.company_id,=,19206,mc.company_type_id,>,1#12
cast_info ci#ci.person_id,<,2824089,ci.role_id,>,1#14923604
movie_companies mc#mc.company_id,>,105852#228266
movie_companies mc#mc.company_id,>,136984#138641
movie_keyword mk#mk.keyword_id,<,4953#2307059
movie_keyword mk#mk.keyword_id,<,6643#2574841
movie_companies mc#mc.company_id,>,13928#1111956
movie_keyword mk#mk.keyword_id,>,9273#1621567
movie_keyword mk#mk.keyword_id,<,20722#3634026
cast_info ci#ci.person_id,<,3693716,ci.role_id,=,1#12670688
cast_info ci#ci.person_id,=,154574#122
movie_keyword mk#mk.keyword_id,>,52391#311548
movie_companies mc#mc.company_id,>,11138,mc.company_type_id,<,2#450232
cast_info ci#ci.person_id,>,859330,ci.role_id,=,7#266147
movie_companies mc#mc.company_id,>,236,mc.company_type_id,=,1#975539
movie_companies mc#mc.company_id,<,475#516728
cast_info ci#ci.person_id,<,1182093,ci.role_id,>,1#3337708
cast_info ci#ci.person_id,>,2457703,ci.role_id,>,1#12290016
cast_info ci#ci.person_id,>,337877#32714227
cast_info ci#ci.person_id,>,2677461,ci.role_id,>,1#10337173
cast_info ci#ci.person_id,>,658891,ci.role_id,>,10#288759
movie_keyword mk#mk.keyword_id,>,2102#3050091
cast_info ci#ci.person_id,<,2523516,ci.role_id,>,1#11883218
movie_companies mc#mc.company_id,=,14348,mc.company_type_id,=,1#132
cast_info ci#ci.person_id,=,953544#16
movie_companies mc#mc.company_id,>,11325,mc.company_type_id,<,2#393714
movie_companies mc#mc.company_id,<,71559#2045089
movie_keyword mk#mk.keyword_id,>,5661#2111348
cast_info ci#ci.person_id,=,1065160,ci.role_id,<,8#2
movie_keyword mk#mk.keyword_id,=,11346#16
cast_info ci#ci.person_id,=,1079592,ci.role_id,=,1#24
movie_keyword mk#mk.keyword_id,<,13936#3248789
movie_companies mc#mc.company_id,<,475,mc.company_type_id,<,2#378019
cast_info ci#ci.person_id,>,1215308,ci.role_id,<,4#14272201
movie_keyword mk#mk.keyword_id,=,651#1454
movie_keyword mk#mk.keyword_id,=,1607#853
movie_keyword mk#mk.keyword_id,>,3235#2630758
cast_info ci#ci.person_id,>,1904319,ci.role_id,>,2#11030364
cast_info ci#ci.person_id,<,2279872,ci.role_id,=,1#12670688
movie_keyword mk#mk.keyword_id,>,78904#115900
movie_keyword mk#mk.keyword_id,<,13855#3245022
movie_keyword mk#mk.keyword_id,<,12087#3142087
movie_keyword mk#mk.keyword_id,=,2403#713
cast_info ci#ci.person_id,=,1847661#1778
cast_info ci#ci.person_id,<,2329259#22815295
cast_info ci#ci.person_id,=,620878,ci.role_id,<,3#14
movie_keyword mk#mk.keyword_id,>,22904#807998
movie_companies mc#mc.company_id,=,2284#63
movie_keyword mk#mk.keyword_id,>,2770#2800737
cast_info ci#ci.person_id,>,3638867,ci.role_id,>,1#2167840
cast_info ci#ci.person_id,<,2446896#23862915
movie_companies mc#mc.company_id,>,292,mc.company_type_id,>,1#1236180
movie_keyword mk#mk.keyword_id,<,37613#4049780
movie_keyword mk#mk.keyword_id,=,554#813
movie_keyword mk#mk.keyword_id,<,2860#1751800
movie_keyword mk#mk.keyword_id,>,7455#1855309
movie_companies mc#mc.company_id,>,1347,mc.company_type_id,=,2#1127999
cast_info ci#ci.person_id,=,946208#310
movie_keyword mk#mk.keyword_id,=,75664#29
movie_keyword mk#mk.keyword_id,>,868#3606212
movie_keyword mk#mk.keyword_id,=,31292#51
cast_info ci#ci.person_id,<,2991110,ci.role_id,=,1#12670688
movie_companies mc#mc.company_id,>,664#2022784
cast_info ci#ci.person_id,>,114218#35128201
movie_keyword mk#mk.keyword_id,>,2901#2728123
movie_companies mc#mc.company_id,<,11930,mc.company_type_id,>,1#445937
movie_companies mc#mc.company_id,<,1618,mc.company_type_id,=,1#539370
movie_companies mc#mc.company_id,>,24317,mc.company_type_id,>,1#759966
cast_info ci#ci.person_id,>,2464563,ci.role_id,>,9#3635588
cast_info ci#ci.person_id,>,568062,ci.role_id,>,4#8606340
cast_info ci#ci.person_id,<,1145381,ci.role_id,>,1#3245111
movie_keyword mk#mk.keyword_id,<,6036#2484273
movie_keyword mk#mk.keyword_id,>,16471#1072239
movie_keyword mk#mk.keyword_id,>,1114#3434742
movie_companies mc#mc.company_id,>,469,mc.company_type_id,>,1#1197980
movie_keyword mk#mk.keyword_id,=,62431#290
movie_keyword mk#mk.keyword_id,=,130029#1
movie_keyword mk#mk.keyword_id,>,24425#765347
cast_info ci#ci.person_id,=,1114979,ci.role_id,<,6#66
movie_companies mc#mc.company_id,>,452,mc.company_type_id,<,2#906025
movie_companies mc#mc.company_id,<,702,mc.company_type_id,=,2#169566
movie_companies mc#mc.company_id,>,9368#1450700
movie_keyword mk#mk.keyword_id,>,8371#1711869
movie_keyword mk#mk.keyword_id,=,21864#88
movie_companies mc#mc.company_id,=,12690#34
movie_companies mc#mc.company_id,>,11930#1228829
movie_keyword mk#mk.keyword_id,=,30062#34
cast_info ci#ci.person_id,<,3416437,ci.role_id,=,10#1883845
title t#t.kind_id,<,7,t.production_year,<,1985#341868
cast_info ci#ci.person_id,>,326210#32851316
movie_companies mc#mc.company_id,=,22484#67
movie_keyword mk#mk.keyword_id,=,30294#103
movie_companies mc#mc.company_id,=,226,mc.company_type_id,<,2#1854
movie_companies mc#mc.company_id,>,22982,mc.company_type_id,<,2#108934
cast_info ci#ci.person_id,>,1043608,ci.role_id,>,1#20591548
cast_info ci#ci.person_id,<,2712053#26208138
movie_companies mc#mc.company_id,>,12193,mc.company_type_id,=,2#884380
movie_companies mc#mc.company_id,<,2853,mc.company_type_id,=,2#261848
movie_keyword mk#mk.keyword_id,>,19746#962020
movie_companies mc#mc.company_id,>,3929,mc.company_type_id,<,2#596145
cast_info ci#ci.person_id,=,4010117#18
cast_info ci#ci.person_id,>,2939650#7297800
cast_info ci#ci.person_id,<,2436822,ci.role_id,=,1#12670688
movie_keyword mk#mk.keyword_id,>,810#3675016
movie_companies mc#mc.company_id,=,71404#159
movie_companies mc#mc.company_id,<,171166#2530906
cast_info ci#ci.person_id,=,3124204,ci.role_id,>,2#514
movie_companies mc#mc.company_id,<,4595,mc.company_type_id,>,1#296567
cast_info ci#ci.person_id,<,2974362,ci.role_id,=,4#1801592
cast_info ci#ci.person_id,<,716515,ci.role_id,>,2#2063312
movie_companies mc#mc.company_id,=,25460,mc.company_type_id,<,2#58
cast_info ci#ci.person_id,>,3075609#5720291
movie_companies mc#mc.company_id,<,94756,mc.company_type_id,>,1#1038559
movie_keyword mk#mk.keyword_id,=,720#2278
cast_info ci#ci.person_id,<,2572156#24959867
cast_info ci#ci.person_id,=,3192065,ci.role_id,=,10#58
movie_keyword mk#mk.keyword_id,<,10828#3023188
movie_info mi#mi.info_type_id,<,35#13631011
movie_keyword mk#mk.keyword_id,<,3402#1955127
movie_keyword mk#mk.keyword_id,=,59979#936
movie_companies mc#mc.company_id,=,10822#650
cast_info ci#ci.person_id,<,3129806#30934354
movie_keyword mk#mk.keyword_id,<,5016#2316518
movie_companies mc#mc.company_id,>,23766,mc.company_type_id,<,2#103273
movie_companies mc#mc.company_id,<,329,mc.company_type_id,>,1#105173
cast_info ci#ci.person_id,<,1220056,ci.role_id,>,2#3429148
cast_info ci#ci.person_id,<,2180282#21509095
movie_companies mc#mc.company_id,>,15793,mc.company_type_id,>,1#828808
movie_keyword mk#mk.keyword_id,>,7677#1806753
movie_keyword mk#mk.keyword_id,<,1265#1135898
movie_keyword mk#mk.keyword_id,=,4609#845
cast_info ci#ci.person_id,<,1643657,ci.role_id,<,2#11982342
movie_keyword mk#mk.keyword_id,<,80#92474
movie_keyword mk#mk.keyword_id,<,13009#3196621
movie_companies mc#mc.company_id,>,93,mc.company_type_id,>,1#1280015
movie_companies mc#mc.company_id,>,93047#307218
cast_info ci#ci.person_id,<,524891#5439736
movie_keyword mk#mk.keyword_id,>,91102#70295
movie_keyword mk#mk.keyword_id,>,24#4496526
cast_info ci#ci.person_id,>,630538,ci.role_id,=,5#813994
cast_info ci#ci.person_id,<,67170,ci.role_id,<,10#601114
title t#t.kind_id,>,3,t.production_year,<,2003#685785
movie_keyword mk#mk.keyword_id,<,1355#1155461
cast_info ci#ci.person_id,<,653995,ci.role_id,>,10#27322
movie_companies mc#mc.company_id,>,14227#1089687
cast_info ci#ci.person_id,>,831527,ci.role_id,=,3#3356009
cast_info ci#ci.person_id,<,2690901#26013383
title t#t.kind_id,>,3,t.production_year,>,1929#1608791
movie_keyword mk#mk.keyword_id,=,90739#1
movie_keyword mk#mk.keyword_id,>,51672#315486
title t#t.kind_id,=,7,t.production_year,<,1927#3
cast_info ci#ci.person_id,<,2634091,ci.role_id,=,3#1650002
cast_info ci#ci.person_id,<,3210291,ci.role_id,=,2#7451973
movie_keyword mk#mk.keyword_id,>,1378#3364813
cast_info ci#ci.person_id,=,93260,ci.role_id,<,4#1984
movie_companies mc#mc.company_id,<,699#603880
movie_keyword mk#mk.keyword_id,>,520#3856689
cast_info ci#ci.person_id,=,2550781#11
movie_keyword mk#mk.keyword_id,>,43551#397383
movie_keyword mk#mk.keyword_id,<,680#748177
title t#t.kind_id,=,7,t.production_year,=,1959#6682
movie_keyword mk#mk.keyword_id,>,16203#1148865
movie_keyword mk#mk.keyword_id,>,1960#3100034
movie_companies mc#mc.company_id,=,10089,mc.company_type_id,=,1#1
cast_info ci#ci.person_id,=,716871,ci.role_id,<,10#8
movie_keyword mk#mk.keyword_id,<,4344#2192863
movie_companies mc#mc.company_id,>,2887#1708318
cast_info ci#ci.person_id,<,2379378,ci.role_id,>,1#10597534
cast_info ci#ci.person_id,=,356029,ci.role_id,<,5#502
cast_info ci#ci.person_id,>,396925,ci.role_id,<,7#24831818
movie_keyword mk#mk.keyword_id,=,64185#5
movie_companies mc#mc.company_id,>,26667#836060
movie_keyword mk#mk.keyword_id,<,29426#3903973
movie_keyword mk#mk.keyword_id,=,38680#30
movie_keyword mk#mk.keyword_id,=,108#1675
cast_info ci#ci.person_id,>,463622,ci.role_id,=,2#7450695
movie_companies mc#mc.company_id,=,49802,mc.company_type_id,=,2#1
cast_info ci#ci.person_id,<,3489712,ci.role_id,>,4#6278930
movie_keyword mk#mk.keyword_id,<,37074#4040037
movie_companies mc#mc.company_id,>,149038#115096
movie_keyword mk#mk.keyword_id,=,41053#10
movie_companies mc#mc.company_id,<,96551#2333792
movie_keyword mk#mk.keyword_id,<,2862#1757686
cast_info ci#ci.person_id,<,3167765,ci.role_id,=,3#4008037
movie_info mi#mi.info_type_id,=,81#6620
title t#t.kind_id,>,1,t.production_year,<,1996#501928
cast_info ci#ci.person_id,>,59956#35695663
movie_keyword mk#mk.keyword_id,<,125593#4514505
movie_companies mc#mc.company_id,<,85336,mc.company_type_id,=,1#1274246
movie_keyword mk#mk.keyword_id,>,14731#1230707
cast_info ci#ci.person_id,<,3201875,ci.role_id,>,3#7348156
movie_keyword mk#mk.keyword_id,=,13781#63
movie_keyword mk#mk.keyword_id,=,3688#818
movie_companies mc#mc.company_id,<,120741#2430304
movie_companies mc#mc.company_id,>,72041,mc.company_type_id,=,2#544750
movie_companies mc#mc.company_id,=,71183,mc.company_type_id,=,2#68
movie_companies mc#mc.company_id,=,1559#179
movie_keyword mk#mk.keyword_id,>,11955#1400902
movie_keyword mk#mk.keyword_id,=,3788#106
movie_keyword mk#mk.keyword_id,=,6284#171
movie_keyword mk#mk.keyword_id,=,5338#448
movie_keyword mk#mk.keyword_id,<,14318#3267626
title t#t.kind_id,>,2,t.production_year,<,2004#802336
cast_info ci#ci.person_id,<,2847739,ci.role_id,>,1#15216697
movie_companies mc#mc.company_id,<,31773,mc.company_type_id,=,2#614516
movie_keyword mk#mk.keyword_id,>,2107#3046991
movie_keyword mk#mk.keyword_id,>,808#3675899
movie_keyword mk#mk.keyword_id,=,4980#56
cast_info ci#ci.person_id,=,3010292,ci.role_id,>,1#315
movie_keyword mk#mk.keyword_id,<,22051#3689286
cast_info ci#ci.person_id,>,2651054,ci.role_id,<,8#5340178
movie_companies mc#mc.company_id,<,9019,mc.company_type_id,<,2#776309
title t#t.kind_id,>,2,t.production_year,=,1976#8959
cast_info ci#ci.person_id,<,731375,ci.role_id,<,4#6026710
movie_companies mc#mc.company_id,<,11705,mc.company_type_id,<,2#920646
movie_companies mc#mc.company_id,>,917,mc.company_type_id,<,2#803165
cast_info ci#ci.person_id,>,665596,ci.role_id,<,4#18633252
movie_companies mc#mc.company_id,>,26281,mc.company_type_id,>,1#750417
cast_info ci#ci.person_id,=,2478910,ci.role_id,<,8#255
movie_keyword mk#mk.keyword_id,<,102404#4479625
movie_companies mc#mc.company_id,=,41911,mc.company_type_id,=,2#22
movie_keyword mk#mk.keyword_id,=,21400#137
movie_keyword mk#mk.keyword_id,<,12192#3154707
movie_companies mc#mc.company_id,<,666,mc.company_type_id,=,1#425019
movie_companies mc#mc.company_id,>,159975#96010
movie_companies mc#mc.company_id,>,161023#94302
movie_companies mc#mc.company_id,<,11165,mc.company_type_id,<,2#848415
movie_keyword mk#mk.keyword_id,>,62462#236332
movie_keyword mk#mk.keyword_id,<,1367#1156481
cast_info ci#ci.person_id,<,2265759#22236074
cast_info ci#ci.person_id,>,623560#29787787
cast_info ci#ci.person_id,<,106986,ci.role_id,=,1#764223
title t#t.production_year,>,1917#2378352
cast_info ci#ci.person_id,<,204371,ci.role_id,=,2#271
movie_keyword mk#mk.keyword_id,<,11397#3064323
cast_info ci#ci.person_id,>,2347011,ci.role_id,>,1#13263221
cast_info ci#ci.person_id,=,2937452,ci.role_id,=,3#132
movie_keyword mk#mk.keyword_id,>,745#3742364
cast_info ci#ci.person_id,<,1688433,ci.role_id,<,2#12314798
movie_keyword mk#mk.keyword_id,=,4333#6763
title t#t.kind_id,>,1,t.production_year,<,1990#368581
cast_info ci#ci.person_id,<,623598,ci.role_id,>,2#1802641
movie_companies mc#mc.company_id,=,156#116
cast_info ci#ci.person_id,<,871358,ci.role_id,=,3#680538
movie_keyword mk#mk.keyword_id,<,52202#4211200
movie_keyword mk#mk.keyword_id,<,7633#2695187
cast_info ci#ci.person_id,>,2887634#7915441
movie_companies mc#mc.company_id,=,846,mc.company_type_id,>,1#4155
cast_info ci#ci.person_id,>,476128,ci.role_id,>,3#11128323
movie_companies mc#mc.company_id,<,22678#1726399
movie_keyword mk#mk.keyword_id,=,15357#228
movie_companies mc#mc.company_id,>,82917,mc.company_type_id,>,1#393831
movie_companies mc#mc.company_id,<,74344,mc.company_type_id,>,1#837110
movie_companies mc#mc.company_id,=,677,mc.company_type_id,<,2#340
movie_keyword mk#mk.keyword_id,<,3913#2124354
movie_companies mc#mc.company_id,>,394,mc.company_type_id,=,2#1217735
movie_keyword mk#mk.keyword_id,=,90862#5
movie_companies mc#mc.company_id,<,51792#1945220
movie_keyword mk#mk.keyword_id,>,283#4180076
cast_info ci#ci.person_id,<,1332178#13514734
movie_keyword mk#mk.keyword_id,<,3415#1959415
cast_info ci#ci.person_id,>,449959#31593017
cast_info ci#ci.person_id,>,3541243#2720076
cast_info ci#ci.person_id,>,2369514,ci.role_id,=,8#854567
movie_keyword mk#mk.keyword_id,>,38854#456248
movie_keyword mk#mk.keyword_id,<,33782#3980007
title t#t.kind_id,<,2,t.production_year,=,2010#33190
movie_keyword mk#mk.keyword_id,>,31575#580646
movie_keyword mk#mk.keyword_id,=,5546#99
movie_keyword mk#mk.keyword_id,=,133#623
movie_keyword mk#mk.keyword_id,>,43931#392328
movie_companies mc#mc.company_id,<,209170,mc.company_type_id,>,1#1306621
cast_info ci#ci.person_id,<,3003307,ci.role_id,>,1#17029432
movie_keyword mk#mk.keyword_id,>,8712#1671530
cast_info ci#ci.person_id,=,2877069#28
movie_keyword mk#mk.keyword_id,>,9079#1633674
movie_companies mc#mc.company_id,>,575,mc.company_type_id,=,1#863379
movie_keyword mk#mk.keyword_id,=,4720#1403
cast_info ci#ci.person_id,>,3883618#930427
movie_companies mc#mc.company_id,<,420,mc.company_type_id,<,2#351482
title t#t.kind_id,=,3,t.production_year,=,1990#1492
cast_info ci#ci.person_id,>,218300,ci.role_id,<,2#11074302
movie_companies mc#mc.company_id,>,11380,mc.company_type_id,<,2#382751
cast_info ci#ci.person_id,<,3884035#35316450
movie_keyword mk#mk.keyword_id,<,741#777865
movie_companies mc#mc.company_id,<,208863,mc.company_type_id,<,2#1274246
movie_keyword mk#mk.keyword_id,<,79474#4410560
movie_companies mc#mc.company_id,>,11690,mc.company_type_id,>,1#892756
movie_companies mc#mc.company_id,=,3433,mc.company_type_id,>,1#5
cast_info ci#ci.person_id,<,3506141,ci.role_id,>,3#9122020
movie_companies mc#mc.company_id,<,127300#2447942
movie_keyword mk#mk.keyword_id,<,8962#2879346
movie_keyword mk#mk.keyword_id,<,586#703798
movie_companies mc#mc.company_id,=,87752#130
cast_info ci#ci.person_id,>,815601#27915240
cast_info ci#ci.person_id,=,2735740#331
movie_keyword mk#mk.keyword_id,=,54909#3
cast_info ci#ci.person_id,>,1267340#23401127
cast_info ci#ci.person_id,=,3976411#120
movie_companies mc#mc.company_id,<,11,mc.company_type_id,<,2#61638
movie_keyword mk#mk.keyword_id,=,1905#556
movie_keyword mk#mk.keyword_id,<,90979#4453297
movie_keyword mk#mk.keyword_id,=,3040#1251
movie_keyword mk#mk.keyword_id,<,8716#2852422
cast_info ci#ci.person_id,>,2399269,ci.role_id,<,8#7448359
movie_keyword mk#mk.keyword_id,=,2523#2711
movie_keyword mk#mk.keyword_id,<,2895#1792468
movie_keyword mk#mk.keyword_id,>,10904#1491028
movie_companies mc#mc.company_id,>,17187,mc.company_type_id,>,1#812667
movie_companies mc#mc.company_id,<,11138,mc.company_type_id,<,2#819878
cast_info ci#ci.person_id,<,230526,ci.role_id,=,1#1694045
movie_keyword mk#mk.keyword_id,=,2823#176
movie_companies mc#mc.company_id,<,13114#1457527
movie_companies mc#mc.company_id,>,11800#1237686
movie_keyword mk#mk.keyword_id,>,34868#518952
movie_companies mc#mc.company_id,>,50752#668923
movie_keyword mk#mk.keyword_id,<,7390#2658464
cast_info ci#ci.person_id,>,1205704,ci.role_id,=,1#3832356
cast_info ci#ci.person_id,=,988447,ci.role_id,=,1#2
cast_info ci#ci.person_id,=,1412540,ci.role_id,=,1#385
movie_keyword mk#mk.keyword_id,<,4157#2164347
cast_info ci#ci.person_id,>,3260426,ci.role_id,<,9#1166490
cast_info ci#ci.person_id,>,1447545,ci.role_id,>,2#12030009
movie_keyword mk#mk.keyword_id,<,98294#4471099
title t#t.kind_id,=,1,t.production_year,>,1983#369177
movie_companies mc#mc.company_id,>,5355#1590539
title t#t.kind_id,<,7,t.production_year,=,1964#4962
movie_keyword mk#mk.keyword_id,<,6320#2535785
movie_keyword mk#mk.keyword_id,=,17333#45
cast_info ci#ci.person_id,<,1253631,ci.role_id,=,7#16159
title t#t.kind_id,>,2,t.production_year,<,1977#196438
movie_keyword mk#mk.keyword_id,=,2172#1840
movie_keyword mk#mk.keyword_id,<,6066#2489984
cast_info ci#ci.person_id,<,1074709,ci.role_id,=,3#850398
movie_companies mc#mc.company_id,>,185112#58263
movie_keyword mk#mk.keyword_id,<,105974#4486324
movie_keyword mk#mk.keyword_id,>,67132#207295
movie_companies mc#mc.company_id,=,30764#8
movie_companies mc#mc.company_id,>,207#2236084
movie_keyword mk#mk.keyword_id,=,895#2855
movie_keyword mk#mk.keyword_id,<,10387#2989156
movie_companies mc#mc.company_id,=,12311#546
cast_info ci#ci.person_id,<,3198913,ci.role_id,>,1#18788895
movie_companies mc#mc.company_id,=,2096,mc.company_type_id,>,1#327
movie_keyword mk#mk.keyword_id,<,3306#1918858
movie_companies mc#mc.company_id,>,158794#97889
movie_keyword mk#mk.keyword_id,>,127230#7554
